person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_age_bin,person_income_bin,_row_id 
43,112000,MORTGAGE,14.0,PERSONAL,D,23000,14.96,0,0.22,Y,15.0,36-45,"(86000.0, 138000.0]",31605
45,100000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,10000,16.0,1,0.1,Y,13.0,36-45,"(86000.0, 138000.0]",31606
38,112224,MORTGAGE,5.0,EDUCATION,A,23000,6.99,0,0.22,N,13.0,36-45,"(86000.0, 138000.0]",31607
42,101000,MORTGAGE,6.0,DEBTCONSOLIDATION,F,23000,16.15,1,0.25,Y,15.5,36-45,"(86000.0, 138000.0]",31608
38,114000,MORTGAGE,14.5,DEBTCONSOLIDATION,B,19000,9.99,0,0.17,N,12.0,36-45,"(86000.0, 138000.0]",31609
40,114000,MORTGAGE,11.0,MEDICAL,A,6000,5.42,0,0.05,N,15.5,36-45,"(86000.0, 138000.0]",31610
42,114000,MORTGAGE,4.0,PERSONAL,B,19200,11.36,0,0.17,N,15.0,36-45,"(86000.0, 138000.0]",31611
40,114054,MORTGAGE,3.0,DEBTCONSOLIDATION,A,23000,8.9,0,0.31,N,14.0,36-45,"(86000.0, 138000.0]",31612
46,114440,MORTGAGE,0.0,EDUCATION,A,3000,8.59,0,0.03,N,15.5,46-60,"(86000.0, 138000.0]",31613
42,114996,MORTGAGE,2.0,VENTURE,A,2850,10.99,0,0.02,N,12.0,36-45,"(86000.0, 138000.0]",31614
39,114996,MORTGAGE,14.5,DEBTCONSOLIDATION,A,12500,6.54,0,0.11,N,11.0,36-45,"(86000.0, 138000.0]",31615
39,44531,RENT,0.0,DEBTCONSOLIDATION,B,15000,12.53,1,0.34,N,13.0,36-45,"(35000.0, 49000.0]",31616
36,115000,MORTGAGE,13.0,VENTURE,A,10000,5.42,0,0.09,N,15.0,36-45,"(86000.0, 138000.0]",31617
49,45000,RENT,2.0,DEBTCONSOLIDATION,C,15000,13.49,1,0.33,N,12.0,46-60,"(35000.0, 49000.0]",31618
44,115000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,12000,10.99,0,0.1,N,14.0,36-45,"(86000.0, 138000.0]",31619
46,39000,RENT,2.0,DEBTCONSOLIDATION,B,15000,10.99,1,0.38,N,12.0,46-60,"(35000.0, 49000.0]",31620
39,115000,MORTGAGE,6.0,VENTURE,D,23000,15.58,0,0.22,Y,15.5,36-45,"(86000.0, 138000.0]",31621
45,115000,MORTGAGE,8.0,VENTURE,A,8000,8.94,0,0.07,N,11.0,36-45,"(86000.0, 138000.0]",31622
41,115000,MORTGAGE,2.0,PERSONAL,D,20000,14.61,0,0.17,N,11.0,36-45,"(86000.0, 138000.0]",31623
37,39000,RENT,5.0,PERSONAL,B,15000,10.96,1,0.38,N,12.0,36-45,"(35000.0, 49000.0]",31624
46,116000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,6.03,0,0.09,N,15.0,46-60,"(86000.0, 138000.0]",31625
46,104000,MORTGAGE,1.0,EDUCATION,E,23000,18.39,1,0.29,N,15.0,46-60,"(86000.0, 138000.0]",31626
39,88400,MORTGAGE,14.5,MEDICAL,F,23000,18.3,1,0.24,N,13.0,36-45,"(86000.0, 138000.0]",31627
45,47000,RENT,13.0,MEDICAL,E,15000,16.4,1,0.32,Y,11.0,36-45,"(35000.0, 49000.0]",31628
40,116000,MORTGAGE,3.0,VENTURE,C,12000,10.99,0,0.1,N,15.5,36-45,"(86000.0, 138000.0]",31629
50,116000,MORTGAGE,14.5,PERSONAL,B,5000,10.25,0,0.04,N,15.5,46-60,"(86000.0, 138000.0]",31630
38,117000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,10700,14.27,0,0.09,Y,14.0,36-45,"(86000.0, 138000.0]",31631
36,117000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,20400,13.06,0,0.17,N,11.0,36-45,"(86000.0, 138000.0]",31632
37,117000,MORTGAGE,14.5,HOMEIMPROVEMENT,C,8000,13.06,0,0.07,N,13.0,36-45,"(86000.0, 138000.0]",31633
37,117000,MORTGAGE,3.0,PERSONAL,A,10000,8.94,0,0.09,N,11.0,36-45,"(86000.0, 138000.0]",31634
38,117400,MORTGAGE,7.0,PERSONAL,B,16000,10.75,0,0.14,N,15.5,36-45,"(86000.0, 138000.0]",31635
37,39996,RENT,2.0,MEDICAL,A,1800,9.63,0,0.05,N,13.0,36-45,"(35000.0, 49000.0]",31636
38,117960,MORTGAGE,0.0,MEDICAL,A,12000,10.99,0,0.1,N,15.5,36-45,"(86000.0, 138000.0]",31637
38,26400,OWN,4.0,HOMEIMPROVEMENT,C,4750,12.73,0,0.18,Y,14.0,36-45,"(3999.999, 35000.0]",31638
38,118000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,11400,10.59,0,0.1,N,12.0,36-45,"(86000.0, 138000.0]",31639
42,41000,RENT,2.0,HOMEIMPROVEMENT,E,15000,16.95,1,0.37,Y,15.0,36-45,"(35000.0, 49000.0]",31640
45,118000,MORTGAGE,14.5,HOMEIMPROVEMENT,B,23000,12.18,0,0.21,N,12.0,36-45,"(86000.0, 138000.0]",31641
43,47840,RENT,14.5,PERSONAL,B,15000,12.42,1,0.31,N,12.0,36-45,"(35000.0, 49000.0]",31642
41,118075,MORTGAGE,5.0,MEDICAL,B,23000,11.71,0,0.24,N,13.0,36-45,"(86000.0, 138000.0]",31643
45,118560,MORTGAGE,1.0,VENTURE,C,20000,10.99,0,0.17,N,15.0,36-45,"(86000.0, 138000.0]",31644
36,48000,RENT,8.0,MEDICAL,C,15000,13.98,1,0.31,N,15.0,36-45,"(35000.0, 49000.0]",31645
45,119004,MORTGAGE,13.0,PERSONAL,B,5000,11.49,0,0.04,N,13.0,36-45,"(86000.0, 138000.0]",31646
44,120000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4000,10.99,0,0.03,N,14.0,36-45,"(86000.0, 138000.0]",31647
41,43439,RENT,4.0,MEDICAL,C,15000,12.73,1,0.35,N,15.0,36-45,"(35000.0, 49000.0]",31648
36,120000,MORTGAGE,11.0,MEDICAL,A,23000,6.62,0,0.25,N,11.0,36-45,"(86000.0, 138000.0]",31649
40,108000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,6000,17.27,1,0.06,N,15.5,36-45,"(86000.0, 138000.0]",31650
40,25920,OWN,2.0,HOMEIMPROVEMENT,D,4750,10.99,0,0.18,N,15.5,36-45,"(3999.999, 35000.0]",31651
36,50000,RENT,4.0,HOMEIMPROVEMENT,A,15000,8.9,0,0.3,N,14.0,36-45,"(49000.0, 63000.0]",31652
39,108000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12000,6.99,1,0.11,N,13.0,36-45,"(86000.0, 138000.0]",31653
36,120000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,14500,5.42,0,0.12,N,15.0,36-45,"(86000.0, 138000.0]",31654
37,120000,MORTGAGE,5.0,PERSONAL,A,5400,5.99,0,0.04,N,15.5,36-45,"(86000.0, 138000.0]",31655
39,108000,MORTGAGE,6.0,EDUCATION,D,23000,16.49,1,0.28,Y,11.0,36-45,"(86000.0, 138000.0]",31656
37,50000,RENT,1.0,HOMEIMPROVEMENT,C,15000,13.22,0,0.3,Y,11.0,36-45,"(49000.0, 63000.0]",31657
48,120000,MORTGAGE,14.5,DEBTCONSOLIDATION,C,3600,10.99,0,0.03,Y,15.5,46-60,"(86000.0, 138000.0]",31658
40,120000,MORTGAGE,6.0,PERSONAL,B,9600,10.59,0,0.08,N,14.0,36-45,"(86000.0, 138000.0]",31659
47,120000,MORTGAGE,9.0,EDUCATION,B,15000,10.99,0,0.13,N,12.0,46-60,"(86000.0, 138000.0]",31660
37,25000,OWN,2.0,VENTURE,B,5000,9.91,0,0.2,N,11.0,36-45,"(3999.999, 35000.0]",31661
39,108000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,20000,14.54,1,0.19,Y,14.0,36-45,"(86000.0, 138000.0]",31662
50,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,5575,15.2,0,0.05,Y,13.0,46-60,"(86000.0, 138000.0]",31663
40,25000,OWN,2.0,VENTURE,A,8500,7.51,0,0.34,N,11.0,36-45,"(3999.999, 35000.0]",31664
39,120000,MORTGAGE,9.0,MEDICAL,A,12000,5.79,0,0.1,N,11.0,36-45,"(86000.0, 138000.0]",31665
37,91800,MORTGAGE,14.5,MEDICAL,D,20000,14.84,1,0.19,Y,12.0,36-45,"(86000.0, 138000.0]",31666
43,91800,MORTGAGE,0.0,MEDICAL,D,8400,14.84,1,0.08,N,14.0,36-45,"(86000.0, 138000.0]",31667
42,120000,MORTGAGE,0.0,EDUCATION,B,9250,11.86,0,0.08,N,13.0,36-45,"(86000.0, 138000.0]",31668
42,120000,MORTGAGE,14.5,PERSONAL,B,6000,10.38,0,0.05,N,11.0,36-45,"(86000.0, 138000.0]",31669
41,120000,MORTGAGE,8.0,MEDICAL,B,20000,10.25,0,0.17,N,11.0,36-45,"(86000.0, 138000.0]",31670
38,120000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,23000,10.99,0,0.2,N,12.0,36-45,"(86000.0, 138000.0]",31671
49,120000,MORTGAGE,12.0,MEDICAL,B,12000,10.99,0,0.1,N,12.0,46-60,"(86000.0, 138000.0]",31672
36,120000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,23000,10.99,0,0.21,N,11.0,36-45,"(86000.0, 138000.0]",31673
40,120000,OWN,14.5,MEDICAL,B,20000,10.99,0,0.17,N,11.0,36-45,"(86000.0, 138000.0]",31674
38,120000,OWN,11.0,VENTURE,D,23000,14.96,0,0.2,Y,13.0,36-45,"(86000.0, 138000.0]",31675
37,91800,MORTGAGE,0.0,MEDICAL,F,5000,19.47,1,0.05,Y,15.5,36-45,"(86000.0, 138000.0]",31676
39,25000,OWN,14.5,PERSONAL,A,8000,7.51,0,0.32,N,14.0,36-45,"(3999.999, 35000.0]",31677
47,25000,OWN,2.0,PERSONAL,C,10750,14.22,0,0.43,Y,15.5,46-60,"(3999.999, 35000.0]",31678
40,120000,MORTGAGE,2.0,VENTURE,B,17000,10.51,0,0.14,N,15.0,36-45,"(86000.0, 138000.0]",31679
42,108000,MORTGAGE,14.0,VENTURE,D,14400,13.67,1,0.13,Y,15.5,36-45,"(86000.0, 138000.0]",31680
36,120000,OWN,14.5,PERSONAL,D,10000,13.3,0,0.08,Y,13.0,36-45,"(86000.0, 138000.0]",31681
36,53550,RENT,1.0,MEDICAL,B,1600,12.21,1,0.03,N,15.5,36-45,"(49000.0, 63000.0]",31682
37,120996,MORTGAGE,14.0,HOMEIMPROVEMENT,A,4000,7.66,0,0.03,N,15.0,36-45,"(86000.0, 138000.0]",31683
39,11820,RENT,4.0,MEDICAL,B,1500,11.11,0,0.13,N,11.0,36-45,"(3999.999, 35000.0]",31684
39,121200,MORTGAGE,14.5,VENTURE,A,1450,6.76,0,0.01,N,15.5,36-45,"(86000.0, 138000.0]",31685
43,122000,OWN,14.5,MEDICAL,B,12000,11.83,0,0.1,N,11.0,36-45,"(86000.0, 138000.0]",31686
43,122500,MORTGAGE,4.0,EDUCATION,A,9150,6.03,0,0.07,N,12.0,36-45,"(86000.0, 138000.0]",31687
37,123000,MORTGAGE,1.0,PERSONAL,C,23000,14.27,0,0.28,Y,15.5,36-45,"(86000.0, 138000.0]",31688
41,17000,RENT,0.0,PERSONAL,C,1500,15.23,1,0.09,N,13.0,36-45,"(3999.999, 35000.0]",31689
46,17496,RENT,6.0,HOMEIMPROVEMENT,B,1500,11.14,1,0.09,N,13.0,46-60,"(3999.999, 35000.0]",31690
38,123600,MORTGAGE,14.5,EDUCATION,A,12000,6.92,0,0.1,N,14.0,36-45,"(86000.0, 138000.0]",31691
42,123735,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6400,6.99,0,0.05,N,15.5,36-45,"(86000.0, 138000.0]",31692
37,124000,MORTGAGE,4.0,HOMEIMPROVEMENT,E,23000,17.99,0,0.24,N,12.0,36-45,"(86000.0, 138000.0]",31693
36,124000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,2000,12.99,0,0.02,Y,15.5,36-45,"(86000.0, 138000.0]",31694
38,124000,MORTGAGE,8.0,VENTURE,D,12000,10.99,0,0.1,N,15.5,36-45,"(86000.0, 138000.0]",31695
37,124000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,19000,13.92,0,0.15,Y,15.5,36-45,"(86000.0, 138000.0]",31696
41,24000,OWN,3.0,EDUCATION,C,4500,12.99,0,0.19,Y,14.0,36-45,"(3999.999, 35000.0]",31697
42,125000,MORTGAGE,5.0,MEDICAL,A,23000,7.9,0,0.28,N,12.0,36-45,"(86000.0, 138000.0]",31698
45,125000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,12000,6.03,0,0.1,N,14.0,36-45,"(86000.0, 138000.0]",31699
42,24000,OWN,10.0,MEDICAL,A,5000,10.99,0,0.21,N,11.0,36-45,"(3999.999, 35000.0]",31700
40,22800,RENT,0.0,MEDICAL,A,1500,7.29,0,0.07,N,15.5,36-45,"(3999.999, 35000.0]",31701
39,125000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,4500,6.62,0,0.04,N,11.0,36-45,"(86000.0, 138000.0]",31702
41,125000,MORTGAGE,4.0,VENTURE,A,14975,6.03,0,0.12,N,15.5,36-45,"(86000.0, 138000.0]",31703
36,125000,MORTGAGE,14.0,MEDICAL,A,14500,10.99,0,0.12,N,15.5,36-45,"(86000.0, 138000.0]",31704
39,25140,RENT,8.0,DEBTCONSOLIDATION,C,1500,14.22,1,0.06,Y,13.0,36-45,"(3999.999, 35000.0]",31705
40,125000,MORTGAGE,3.0,PERSONAL,A,10200,7.49,0,0.08,N,13.0,36-45,"(86000.0, 138000.0]",31706
40,54000,RENT,4.0,PERSONAL,C,15000,14.26,0,0.28,N,12.0,36-45,"(49000.0, 63000.0]",31707
43,125000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8800,7.88,0,0.07,N,13.0,36-45,"(86000.0, 138000.0]",31708
41,125000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,20000,13.11,0,0.16,Y,13.0,36-45,"(86000.0, 138000.0]",31709
45,125000,MORTGAGE,14.0,PERSONAL,B,10000,10.99,0,0.08,N,12.0,36-45,"(86000.0, 138000.0]",31710
50,56000,RENT,2.0,HOMEIMPROVEMENT,C,15000,13.47,0,0.27,N,15.0,46-60,"(49000.0, 63000.0]",31711
42,113000,MORTGAGE,11.0,EDUCATION,D,23000,15.31,1,0.21,Y,15.0,36-45,"(86000.0, 138000.0]",31712
37,125000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,8000,9.32,0,0.06,N,15.0,36-45,"(86000.0, 138000.0]",31713
42,57000,RENT,4.0,MEDICAL,C,15000,13.43,0,0.26,Y,12.0,36-45,"(49000.0, 63000.0]",31714
40,52000,RENT,2.0,EDUCATION,F,15000,18.62,1,0.29,Y,15.5,36-45,"(49000.0, 63000.0]",31715
45,126000,MORTGAGE,5.0,VENTURE,B,6000,10.65,0,0.05,N,12.0,36-45,"(86000.0, 138000.0]",31716
44,58000,RENT,2.0,HOMEIMPROVEMENT,C,15000,13.48,0,0.26,Y,15.0,36-45,"(49000.0, 63000.0]",31717
39,126000,MORTGAGE,3.0,MEDICAL,B,14000,9.99,0,0.11,N,14.0,36-45,"(86000.0, 138000.0]",31718
38,126000,MORTGAGE,3.0,EDUCATION,D,2400,10.99,0,0.02,Y,14.0,36-45,"(86000.0, 138000.0]",31719
39,24000,OWN,0.0,HOMEIMPROVEMENT,A,3000,7.74,0,0.13,N,11.0,36-45,"(3999.999, 35000.0]",31720
40,115000,MORTGAGE,14.5,HOMEIMPROVEMENT,B,10000,11.11,1,0.09,N,11.0,36-45,"(86000.0, 138000.0]",31721
37,60000,RENT,4.0,DEBTCONSOLIDATION,B,15000,12.42,0,0.25,N,15.0,36-45,"(49000.0, 63000.0]",31722
43,98600,MORTGAGE,0.0,MEDICAL,D,7750,15.31,1,0.07,Y,14.0,36-45,"(86000.0, 138000.0]",31723
42,98603,MORTGAGE,14.5,MEDICAL,C,23000,14.22,1,0.21,N,14.0,36-45,"(86000.0, 138000.0]",31724
46,60000,RENT,10.0,MEDICAL,C,15000,13.49,0,0.25,N,15.5,46-60,"(49000.0, 63000.0]",31725
38,130000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,23000,9.91,0,0.23,N,14.0,36-45,"(86000.0, 138000.0]",31726
46,60000,RENT,9.0,VENTURE,D,15000,16.32,0,0.25,N,13.0,46-60,"(49000.0, 63000.0]",31727
36,60000,RENT,2.0,VENTURE,B,15000,10.99,0,0.25,N,15.5,36-45,"(49000.0, 63000.0]",31728
36,60000,RENT,0.0,HOMEIMPROVEMENT,C,15000,13.57,0,0.25,N,12.0,36-45,"(49000.0, 63000.0]",31729
45,118000,MORTGAGE,11.0,EDUCATION,C,9600,13.99,1,0.08,Y,12.0,36-45,"(86000.0, 138000.0]",31730
38,130000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,11000,10.74,0,0.08,N,11.0,36-45,"(86000.0, 138000.0]",31731
36,130000,MORTGAGE,9.0,PERSONAL,B,12000,10.99,0,0.09,N,14.0,36-45,"(86000.0, 138000.0]",31732
40,100300,MORTGAGE,2.0,MEDICAL,D,23000,14.83,1,0.21,N,15.5,36-45,"(86000.0, 138000.0]",31733
40,130000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,23000,6.17,0,0.19,N,15.5,36-45,"(86000.0, 138000.0]",31734
39,130000,OWN,13.0,HOMEIMPROVEMENT,D,23000,16.07,0,0.19,N,14.0,36-45,"(86000.0, 138000.0]",31735
37,22800,OWN,14.5,EDUCATION,A,7000,6.03,0,0.31,N,15.0,36-45,"(3999.999, 35000.0]",31736
36,65000,RENT,7.0,MEDICAL,B,15000,10.59,0,0.23,N,15.5,36-45,"(63000.0, 86000.0]",31737
41,132000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,8000,13.49,0,0.06,Y,15.5,36-45,"(86000.0, 138000.0]",31738
40,132000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,7500,7.29,0,0.06,N,15.0,36-45,"(86000.0, 138000.0]",31739
36,65000,RENT,7.0,MEDICAL,C,15000,13.72,0,0.23,N,11.0,36-45,"(63000.0, 86000.0]",31740
39,134000,MORTGAGE,4.0,VENTURE,B,23000,10.25,0,0.19,N,15.5,36-45,"(86000.0, 138000.0]",31741
42,60000,RENT,1.0,PERSONAL,E,15000,10.99,1,0.25,Y,15.0,36-45,"(49000.0, 63000.0]",31742
36,123000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,2500,14.91,1,0.02,Y,14.0,36-45,"(86000.0, 138000.0]",31743
41,135000,MORTGAGE,2.0,MEDICAL,B,20000,9.25,0,0.15,N,13.0,36-45,"(86000.0, 138000.0]",31744
41,68000,RENT,0.0,EDUCATION,C,15000,13.47,0,0.22,Y,12.0,36-45,"(63000.0, 86000.0]",31745
36,62962,RENT,2.0,EDUCATION,B,15000,11.71,1,0.24,N,13.0,36-45,"(49000.0, 63000.0]",31746
40,136000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,21000,9.99,0,0.15,N,15.5,36-45,"(86000.0, 138000.0]",31747
36,136000,MORTGAGE,0.0,VENTURE,C,4800,14.72,0,0.04,N,15.0,36-45,"(86000.0, 138000.0]",31748
42,136173,MORTGAGE,2.0,EDUCATION,A,8000,6.62,0,0.06,N,15.0,36-45,"(86000.0, 138000.0]",31749
50,137000,MORTGAGE,2.0,MEDICAL,A,23000,7.9,0,0.17,N,13.0,46-60,"(86000.0, 138000.0]",31750
37,138000,MORTGAGE,14.5,EDUCATION,D,4000,15.62,0,0.03,N,12.0,36-45,"(86000.0, 138000.0]",31751
43,138000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,9900,6.99,0,0.07,N,14.0,36-45,"(86000.0, 138000.0]",31752
36,138000,MORTGAGE,0.0,VENTURE,C,10000,13.98,0,0.07,N,12.0,36-45,"(86000.0, 138000.0]",31753
38,71000,RENT,14.0,MEDICAL,B,15000,8.88,0,0.21,N,15.0,36-45,"(63000.0, 86000.0]",31754
45,139380,OWN,4.0,HOMEIMPROVEMENT,A,9000,7.51,0,0.06,N,12.0,36-45,"(138000.0, 140250.0]",31755
45,140000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,7500,6.62,0,0.05,N,15.0,36-45,"(138000.0, 140250.0]",31756
38,140000,MORTGAGE,13.0,HOMEIMPROVEMENT,D,10000,15.62,0,0.07,N,11.0,36-45,"(138000.0, 140250.0]",31757
48,140000,MORTGAGE,4.0,EDUCATION,B,18000,9.99,0,0.13,N,11.0,46-60,"(138000.0, 140250.0]",31758
36,140000,MORTGAGE,14.5,PERSONAL,A,8000,6.99,0,0.06,N,11.0,36-45,"(138000.0, 140250.0]",31759
38,72900,RENT,3.0,PERSONAL,C,15000,12.68,0,0.21,N,12.0,36-45,"(63000.0, 86000.0]",31760
45,140000,MORTGAGE,14.5,HOMEIMPROVEMENT,A,7000,7.29,0,0.05,N,15.5,36-45,"(138000.0, 140250.0]",31761
41,108800,MORTGAGE,2.0,MEDICAL,E,15000,17.88,1,0.12,N,15.5,36-45,"(86000.0, 138000.0]",31762
41,140000,MORTGAGE,3.0,VENTURE,C,23000,13.8,0,0.18,Y,12.0,36-45,"(138000.0, 140250.0]",31763
37,74000,RENT,7.0,PERSONAL,B,15000,11.71,0,0.2,N,11.0,36-45,"(63000.0, 86000.0]",31764
38,140000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,23000,9.99,0,0.18,N,12.0,36-45,"(138000.0, 140250.0]",31765
38,140000,MORTGAGE,1.0,PERSONAL,D,10000,14.09,0,0.07,N,15.5,36-45,"(138000.0, 140250.0]",31766
37,140000,MORTGAGE,14.5,HOMEIMPROVEMENT,A,14000,7.51,0,0.1,N,12.0,36-45,"(138000.0, 140250.0]",31767
37,74784,RENT,8.0,HOMEIMPROVEMENT,E,15000,14.5,0,0.2,N,15.0,36-45,"(63000.0, 86000.0]",31768
50,69000,RENT,8.0,DEBTCONSOLIDATION,D,15000,10.99,1,0.22,N,15.5,46-60,"(63000.0, 86000.0]",31769
40,75000,RENT,6.0,EDUCATION,A,15000,7.29,0,0.2,N,11.0,36-45,"(63000.0, 86000.0]",31770
39,128000,MORTGAGE,12.0,HOMEIMPROVEMENT,C,20000,13.11,1,0.16,Y,15.0,36-45,"(86000.0, 138000.0]",31771
36,140000,OWN,13.0,VENTURE,B,20800,11.48,0,0.15,N,11.0,36-45,"(138000.0, 140250.0]",31772
44,140000,OWN,14.0,VENTURE,B,21500,11.83,0,0.15,N,14.0,36-45,"(138000.0, 140250.0]",31773
38,140000,OWN,13.0,VENTURE,B,23000,12.18,0,0.17,N,15.0,36-45,"(138000.0, 140250.0]",31774
38,140000,MORTGAGE,2.0,MEDICAL,B,8000,10.95,0,0.06,N,14.0,36-45,"(138000.0, 140250.0]",31775
36,140004,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10000,6.92,0,0.07,N,11.0,36-45,"(138000.0, 140250.0]",31776
38,20004,OWN,2.0,PERSONAL,B,6250,10.99,0,0.31,N,12.0,36-45,"(3999.999, 35000.0]",31777
42,140250,MORTGAGE,6.0,PERSONAL,B,14000,10.99,0,0.1,N,14.0,36-45,"(138000.0, 140250.0]",31778
43,140250,MORTGAGE,14.5,MEDICAL,B,6000,10.99,0,0.04,N,14.0,36-45,"(138000.0, 140250.0]",31779
43,140250,MORTGAGE,9.0,VENTURE,C,15000,12.53,0,0.11,N,15.5,36-45,"(138000.0, 140250.0]",31780
36,140250,MORTGAGE,4.0,HOMEIMPROVEMENT,B,6000,11.49,0,0.04,N,15.5,36-45,"(138000.0, 140250.0]",31781
40,140250,MORTGAGE,8.0,VENTURE,B,15000,10.99,0,0.11,N,14.0,36-45,"(138000.0, 140250.0]",31782
47,75000,RENT,3.0,HOMEIMPROVEMENT,C,15000,13.48,0,0.2,Y,15.5,46-60,"(63000.0, 86000.0]",31783
40,140250,MORTGAGE,2.0,PERSONAL,D,23000,15.31,0,0.18,N,14.0,36-45,"(138000.0, 140250.0]",31784
43,140250,MORTGAGE,7.0,MEDICAL,B,20000,11.49,0,0.14,N,15.0,36-45,"(138000.0, 140250.0]",31785
39,69000,RENT,0.0,PERSONAL,D,15000,14.42,1,0.22,N,12.0,36-45,"(63000.0, 86000.0]",31786
36,140250,MORTGAGE,1.0,DEBTCONSOLIDATION,A,21000,7.9,0,0.15,N,15.5,36-45,"(138000.0, 140250.0]",31787
36,140250,MORTGAGE,0.0,PERSONAL,C,7600,15.23,0,0.05,N,15.5,36-45,"(138000.0, 140250.0]",31788
37,140250,MORTGAGE,14.5,EDUCATION,C,10000,14.17,0,0.07,Y,14.0,36-45,"(138000.0, 140250.0]",31789
41,140250,MORTGAGE,3.0,HOMEIMPROVEMENT,B,23000,10.08,0,0.17,N,11.0,36-45,"(138000.0, 140250.0]",31790
37,140250,MORTGAGE,0.0,DEBTCONSOLIDATION,B,21000,11.99,0,0.14,N,15.0,36-45,"(138000.0, 140250.0]",31791
36,140250,MORTGAGE,4.0,PERSONAL,B,5000,9.62,0,0.03,N,15.5,36-45,"(138000.0, 140250.0]",31792
43,140250,MORTGAGE,1.0,VENTURE,A,20000,6.91,0,0.14,N,15.5,36-45,"(138000.0, 140250.0]",31793
40,140250,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.88,0,0.1,N,15.0,36-45,"(138000.0, 140250.0]",31794
37,140250,MORTGAGE,5.0,DEBTCONSOLIDATION,C,10000,13.99,0,0.07,Y,15.5,36-45,"(138000.0, 140250.0]",31795
36,19200,OWN,0.0,HOMEIMPROVEMENT,C,4500,13.49,1,0.23,Y,14.0,36-45,"(3999.999, 35000.0]",31796
40,140250,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,6.03,0,0.03,N,15.5,36-45,"(138000.0, 140250.0]",31797
36,81996,RENT,4.0,PERSONAL,D,15000,14.09,0,0.18,N,15.5,36-45,"(63000.0, 86000.0]",31798
39,140250,MORTGAGE,9.0,EDUCATION,A,23000,8.9,0,0.2,N,15.0,36-45,"(138000.0, 140250.0]",31799
40,140250,MORTGAGE,14.5,MEDICAL,A,23000,6.62,0,0.16,N,14.0,36-45,"(138000.0, 140250.0]",31800
42,140250,MORTGAGE,0.0,HOMEIMPROVEMENT,A,16000,8.49,0,0.11,N,12.0,36-45,"(138000.0, 140250.0]",31801
40,140250,MORTGAGE,2.0,PERSONAL,C,20000,12.99,0,0.13,N,14.0,36-45,"(138000.0, 140250.0]",31802
36,140250,OWN,8.0,VENTURE,A,7200,6.92,0,0.05,N,13.0,36-45,"(138000.0, 140250.0]",31803
36,140250,MORTGAGE,5.0,EDUCATION,A,7000,7.29,0,0.05,N,15.0,36-45,"(138000.0, 140250.0]",31804
40,140250,MORTGAGE,5.0,PERSONAL,B,12000,10.37,0,0.08,N,12.0,36-45,"(138000.0, 140250.0]",31805
44,140250,MORTGAGE,14.5,PERSONAL,C,23000,13.43,0,0.17,N,15.5,36-45,"(138000.0, 140250.0]",31806
38,140250,MORTGAGE,3.0,DEBTCONSOLIDATION,B,7500,10.0,0,0.05,N,13.0,36-45,"(138000.0, 140250.0]",31807
36,140250,MORTGAGE,8.0,EDUCATION,A,3000,7.29,0,0.02,N,15.5,36-45,"(138000.0, 140250.0]",31808
45,88000,RENT,12.0,HOMEIMPROVEMENT,D,15000,14.83,0,0.17,Y,12.0,36-45,"(86000.0, 138000.0]",31809
38,18720,OWN,14.5,VENTURE,B,2500,11.86,0,0.13,N,15.0,36-45,"(3999.999, 35000.0]",31810
